Uid,Fold
47,5
29007,4
29008,3
29009,4
29010,5
11649,3
5204,4
29011,4
29012,3
4994,4
29013,5
29015,5
29016,3
29017,1
29018,3
29019,2
29020,4
29021,4
29022,4
29023,5
29024,5
29026,2
29027,3
29028,5
29029,4
29030,3
29031,3
29032,3
6955,1
29033,3
29034,5
29035,5
29036,2
29038,5
7716,2
29039,4
29040,1
25601,5
29041,2
29042,2
29043,4
29045,3
29046,1
29047,5
29048,5
19322,3
29050,2
29051,3
29052,1
29053,1
29054,5
29055,4
29056,4
29057,1
29058,5
29059,3
29060,3
29061,5
29063,4
4868,2
29064,3
29065,5
5535,1
29066,3
29068,4
29069,1
29070,2
29071,4
29073,5
9043,1
29074,2
5065,1
29075,2
29076,1
8618,3
29078,4
29079,1
29080,1
29082,2
29083,2
29084,5
29085,4
29086,3
29087,3
29088,3
29089,4
29090,1
29091,5
29092,2
4360,1
29094,1
29095,5
29096,4
29097,2
29098,5
29099,2
29100,2
29102,3
29103,1
29104,1
25671,5
29106,4
29107,5
29108,2
29109,2
29111,2
29112,4
29113,2
29114,2
29115,3
29116,3
29117,2
29118,2
29119,2
29120,3
29121,2
29122,2
29123,4
483,4
29124,1
29125,5
29126,3
29127,4
29128,4
29129,1
29130,2
29131,2
29132,1
29133,2
29134,3
29135,5
29136,5
29137,3
29138,1
29139,1
29140,2
29141,1
29142,3
29143,2
29145,2
29146,4
29006,1
29147,4
29148,2
25553,4
29149,1
29150,1
29151,5
29152,1
29153,2
29154,5
29155,3
29156,4
29157,3
29158,5
29159,4
29160,4
29161,1
29162,3
29163,5
29164,5
29166,4
29167,1
6742,5
6043,1
29168,3
29144,3
29169,1
29170,2
29171,5
29172,3
29173,2
29174,3
29175,1
29176,1
29177,5
29178,2
29179,3
29181,5
29182,1
29183,2
29184,2
29185,3
29186,5
29188,2
29189,2
29190,2
29191,1
29192,2
29193,2
29194,3
29195,3
29196,4
29197,3
38986,1
29198,5
29199,2
29201,2
29202,2
29203,5
29204,1
29205,1
27475,2
29206,1
29207,1
29208,5
29210,5
29211,5
29212,2
29213,2
29214,1
29215,3
29216,4
29217,1
29218,4
29219,4
29220,4
29221,4
29222,5
29223,1
29224,3
8402,1
29225,4
29226,3
29227,4
29229,5
29230,1
29231,2
29232,1
36932,1
29233,3
29235,2
5312,4
29236,1
8870,5
29238,1
29239,3
29240,1
29241,5
29242,4
29243,4
29244,5
29245,5
29246,2
29247,5
29248,4
29249,4
29250,4
29251,2
5800,1
29252,2
29253,3
29254,2
29255,1
29256,5
29257,4
29258,1
29259,3
29260,4
29261,3
29262,3
6188,4
29263,1
29264,1
29265,5
29266,2
29267,5
29268,1
29269,1
29270,2
29271,4
29272,1
29273,1
29274,4
29275,3
29276,1
29277,5
5471,2
29278,4
29279,4
29280,4
29281,5
29282,3
29283,2
29284,3
29285,3
29286,1
29287,3
29288,1
29289,5
29290,4
29291,4
29292,2
29293,3
29294,2
29295,4
29296,5
29297,3
29298,3
29299,3
29300,1
29301,4
29302,3
29303,4
29304,3
29305,2
7640,1
29306,3
29307,5
6118,2
5985,4
29308,1
29309,4
29310,3
29311,4
29312,2
29313,1
29314,5
5643,5
29315,4
29316,1
29317,1
29318,5
29319,5
29320,4
29321,1
29322,3
29323,4
29324,5
29325,4
29326,4
29327,5
29328,5
29329,2
29330,3
29331,1
29332,5
29333,3
29334,1
29335,1
29336,1
29338,5
29339,4
29340,2
29341,3
29342,1
29343,1
29344,1
29345,5
7213,2
29346,1
6108,3
29347,4
7465,4
29348,4
29349,3
29350,5
29351,3
29352,5
29353,5
29354,5
29355,3
29356,3
29357,5
29358,2
29359,3
29360,2
29361,5
29362,3
29363,4
6073,4
29364,3
29365,3
29366,4
29367,4
29368,3
29369,2
29370,3
29371,1
29372,1
29373,3
29374,4
29375,3
29376,2
29377,2
29378,3
29379,3
29380,2
29381,4
2305,5
29382,4
29383,3
29384,1
8679,5
29385,2
29387,3
29388,3
29389,2
29390,1
29391,2
29392,1
29393,1
29394,3
29395,2
29396,3
26623,4
29397,2
29398,1
53478,1
29399,3
29400,2
29402,1
7040,4
29403,1
29404,2
29405,1
29406,5
29407,4
29408,1
29409,3
29411,4
29412,3
29413,4
29414,4
29415,4
29416,4
29417,4
29418,5
29419,1
29420,4
29421,1
29422,4
29423,5
29424,1
29425,5
29426,4
29427,5
29428,4
29429,4
15308,2
5696,1
29431,4
29432,1
29433,4
29434,3
29435,4
29436,3
29437,5
29438,4
29439,3
29440,2
5749,2
29441,5
29442,1
29443,2
29444,3
29445,4
29446,5
29447,2
12282,4
29448,4
29449,4
29450,5
29451,3
29452,3
29453,2
29454,1
29455,1
29456,1
29457,3
29458,3
29459,2
29460,4
29462,2
29463,1
29464,3
29465,2
29467,4
29461,5
29469,4
29470,3
29471,2
29472,5
29473,2
29474,1
29475,4
29476,4
29477,4
29478,3
29479,1
29480,2
29481,5
29482,3
29483,2
2139,5
7261,5
29484,1
29485,3
29486,2
29487,1
29488,1
29489,3
29490,3
29491,5
29492,2
29493,3
29494,1
29495,1
29496,1
29497,1
29500,3
29501,5
29502,1
29503,3
29504,4
29505,1
29506,4
29508,5
29509,5
29510,3
8365,3
29511,3
29512,4
29513,4
8357,5
9237,4
29514,4
29515,3
29516,1
29517,4
29518,5
29519,3
29520,1
29521,3
29522,2
29523,1
29524,4
29525,4
29526,3
29527,3
29528,1
29529,1
29530,2
29532,2
29533,2
29534,1
29535,3
29536,5
29537,5
29538,2
29539,5
29540,5
29541,2
29542,4
29543,3
29544,4
29545,4
29546,4
29547,4
29548,2
29549,1
29550,4
29551,2
29552,5
29553,3
8583,5
29554,4
29555,3
29556,5
29557,1
29558,1
29559,3
29560,3
29561,2
29562,1
27268,3
53893,1
29563,3
22704,1
29564,2
29565,5
29566,3
29568,3
29569,5
29570,1
29571,3
29572,3
29573,2
29574,3
29575,5
5781,5
29576,4
29577,1
29578,5
29579,4
29580,2
1127,4
5661,2
29581,1
24343,5
29582,5
29583,3
29584,2
29586,5
29587,2
29588,4
12419,2
29589,3
29590,3
29591,5
29592,1
43888,1
29596,3
29597,2
6880,2
6055,1
29598,2
29599,5
29600,1
29601,5
29602,4
29603,5
29604,4
29605,2
27536,3
29606,4
29607,3
29608,5
29609,5
29610,3
5725,3
29611,1
29612,5
29613,2
29614,4
29615,2
29616,1
29617,2
29619,3
29620,3
29621,2
29622,3
5261,1
29623,2
29624,4
6332,3
29626,5
29627,1
29628,2
29629,3
29630,2
29631,2
29632,2
29633,4
29634,5
29635,1
29636,5
29637,5
29638,1
29639,2
29640,4
29641,1
6987,3
29642,1
29643,3
29644,1
29645,5
5277,3
29646,2
6211,4
29647,5
29648,3
29649,1
29650,4
29651,2
29652,5
29653,4
29654,2
29655,1
29656,2
29657,5
29658,3
29659,4
29660,4
27988,4
29661,1
29662,4
29663,5
29664,5
29665,4
29666,2
29667,5
29668,2
29669,2
29670,1
29671,3
29672,5
29673,2
29674,4
5448,4
29675,2
29676,4
29677,4
24158,1
29678,5
29679,2
24392,4
22253,1
29680,1
29681,5
29682,3
29683,2
5683,4
29684,3
29685,1
11272,3
29686,4
29687,3
29688,3
29689,2
29690,5
29691,3
29692,2
29693,3
29694,5
29695,2
29696,3
29697,5
29698,2
29699,1
29700,3
29701,5
21142,2
29702,4
29703,4
6142,1
29704,1
29705,1
29706,1
8234,3
29707,4
29708,5
29709,3
29710,3
29711,4
29712,3
29713,4
29714,4
29715,2
29716,4
29717,4
29718,3
29719,2
29720,1
29722,1
29723,1
29724,5
29725,4
29726,4
29727,2
29728,1
29729,3
29730,4
29731,2
29732,1
29733,1
29734,2
29735,3
29736,3
29737,4
29738,5
29386,3
29739,3
29740,4
29741,5
29742,3
29743,2
29744,1
29745,5
29746,1
29747,5
29748,4
29749,3
29750,4
29751,4
29752,1
7492,1
29753,3
29754,5
29755,4
29756,5
29757,2
29758,4
29759,5
29760,2
29761,3
29762,3
28829,1
29763,3
29765,2
29766,4
29767,5
29768,1
29769,5
29770,4
29771,4
29772,1
29773,5
29774,3
29775,5
29776,1
29777,2
29778,1
29779,2
29780,4
57558,5
29781,4
29782,1
29783,5
29784,3
29785,4
29786,3
29787,1
29788,4
29789,1
29790,2
29791,5
29792,1
29793,3
6424,2
29794,1
29468,3
29795,1
29796,3
29797,1
18296,1
29798,3
29799,1
29801,3
29802,3
29803,3
29804,3
29805,1
5609,3
31918,4
29806,1
29595,2
29807,5
29808,5
29809,2
29810,4
29811,3
29812,5
29813,4
29814,4
29815,4
19913,2
29816,3
28188,2
21408,3
29817,2
29818,1
29819,3
29820,5
29821,1
29822,4
29823,4
29824,4
29825,1
29826,2
29827,1
29828,3
29829,4
29830,3
29831,3
29832,3
29833,2
29834,4
29835,3
29836,3
29837,3
29838,4
29839,4
29840,1
29841,3
29842,1
29843,1
5729,4
29844,5
29845,3
29846,3
29847,3
29848,3
29849,5
29850,4
29851,3
29853,5
29854,2
29855,1
29856,5
29857,5
29858,3
29859,4
29860,4
29861,1
5764,3
29862,1
29863,1
29864,2
50945,3
29865,4
29866,1
29867,2
29869,4
29870,3
29871,5
29872,2
29873,3
29874,5
29875,4
29876,1
29877,2
29879,2
29880,2
29881,2
29882,3
29883,4
29884,5
29885,5
29886,5
29887,4
29888,1
29889,3
29890,3
29891,1
29892,1
27398,3
29893,3
6349,5
29894,4
29895,2
29896,2
29897,2
29898,4
29899,4
29900,1
29901,1
29902,3
29903,1
29904,1
29905,5
29906,2
29907,5
29909,4
29910,5
29911,4
29912,5
29913,1
29914,4
29915,2
29916,3
29917,4
29918,4
47815,4
29919,4
29920,1
29921,5
29531,1
29922,3
29924,3
25830,2
29925,1
29927,1
29928,5
29929,2
29930,1
29931,1
29932,4
29933,4
29934,4
29935,1
29936,2
29937,1
5874,1
4877,1
29938,2
29939,5
29940,3
29941,5
29942,4
29943,1
29944,3
29945,3
29946,2
29947,3
29948,3
29949,4
29950,2
29951,1
29952,2
29954,1
29955,1
29956,2
29957,4
29958,3
29959,2
29960,3
29961,4
29962,4
29963,2
29964,1
29966,2
29967,4
29968,3
29969,1
29970,2
29971,5
29972,5
29973,4
29974,3
29975,2
28963,3
29976,2
29977,2
29978,5
29979,2
29980,3
29981,4
29982,2
5035,2
29983,1
29984,3
29985,5
29986,2
29987,4
6146,3
29988,1
29989,3
29990,5
29991,1
29992,4
29993,5
29994,5
29995,3
29965,5
29996,5
29997,5
29998,5
29999,4
30000,2
30002,5
30003,3
30004,4
30005,1
30006,5
30007,2
30008,4
30009,3
30010,2
30012,2
30013,2
30014,3
30015,3
30016,2
30017,4
28306,1
30019,3
30020,5
30021,2
30022,2
30023,2
30024,3
30025,1
30026,2
30027,3
30028,1
30029,4
30030,2
30031,2
18098,4
30032,5
30033,3
30034,5
28644,3
30035,3
30036,5
30037,4
30038,4
30039,4
30040,1
30041,4
30042,2
30043,1
30045,2
30046,3
30047,2
30048,4
30049,4
30050,1
30051,5
30052,5
30053,2
30055,2
30056,1
30057,5
30058,3
30059,2
30060,2
30061,5
30062,5
30063,4
30064,2
30065,2
30066,2
30067,1
30068,5
30069,1
30070,3
30071,4
30072,5
30073,5
30074,3
30075,4
30076,4
30077,3
30078,2
7455,2
30079,3
30080,5
30081,1
30082,2
30083,5
30084,3
30085,2
30086,1
4858,5
30087,4
30088,2
30089,2
30090,4
30091,4
30092,5
30093,5
30095,3
30096,3
30097,1
30098,5
30099,1
30100,4
30101,2
30102,2
30103,3
30104,1
6021,2
30105,1
30107,5
30108,5
30109,5
30110,3
30111,2
30112,4
47012,2
30113,5
30114,5
30115,4
30116,5
30117,4
30118,1
30119,5
30120,1
30121,3
30122,1
30123,1
30124,3
30125,3
30126,2
30127,4
30128,4
30129,3
30130,4
30131,1
30132,5
30133,3
30134,2
30135,3
30136,5
30137,3
30138,3
30139,1
30140,5
30141,5
30142,5
30143,2
30144,3
30145,5
30146,2
30147,1
30148,2
30149,3
30150,1
30152,5
30153,5
30154,3
44932,1
30155,5
30156,1
30157,2
30158,5
30159,1
30160,1
30161,1
30162,5
30163,5
30164,3
30165,3
30166,5
30167,5
30168,3
30169,3
30170,3
30171,4
30172,2
30173,2
30175,3
30176,4
30177,5
30178,4
30179,3
30180,5
30181,4
30182,1
30183,1
30184,3
30185,5
30186,2
30187,3
30188,3
30189,4
30190,4
30191,4
30192,5
30193,1
30194,4
30195,5
30196,1
30197,5
30198,2
30200,1
30203,2
30204,2
30205,1
30206,2
19077,3
30207,3
30208,1
7190,1
30209,4
30210,5
30211,2
30212,2
30213,4
30214,4
30215,5
30216,3
30217,4
30218,2
30219,5
4664,2
30220,1
30221,5
30223,1
30224,5
30225,1
30226,2
30227,3
30228,2
30229,1
30230,1
30231,1
30232,3
30233,4
30234,2
30235,3
30236,1
30237,2
30238,3
30239,4
30240,3
3626,5
30242,3
29721,2
30243,2
30244,5
30245,2
30246,1
30247,2
30248,5
30249,3
30250,1
30251,3
30252,3
30253,5
30255,1
30256,2
30257,2
30258,5
46209,3
30259,2
30260,5
30261,1
30262,5
30263,5
30264,1
30265,2
30266,5
30267,2
30268,4
30269,2
30270,3
30272,5
30273,2
30274,3
47965,3
30275,1
30277,1
30278,3
30279,5
30280,1
30281,3
30282,1
30283,3
30284,4
30285,1
30286,4
30287,1
30288,3
54795,5
30290,5
30291,3
30292,5
30293,5
30294,1
30295,5
30296,2
30297,4
30298,4
30299,1
30300,1
30301,5
30302,5
30303,2
30304,4
30305,4
30306,2
30307,2
7652,5
30308,3
30309,1
30310,3
30311,1
30312,2
30314,2
30315,1
54280,4
30316,2
30317,2
30318,1
30319,2
30320,1
8112,2
20287,4
30321,4
30322,1
30324,5
30326,3
30327,3
30328,2
30329,3
30330,3
14207,5
30331,2
28703,2
30332,5
30333,1
30334,3
30335,3
30336,1
5648,2
30337,5
30338,1
30340,2
30341,4
30342,2
30343,4
30344,1
49446,2
30345,1
30346,3
30347,4
30348,5
30349,2
30350,5
30351,4
30352,5
30353,5
30354,3
30355,3
30356,2
30357,4
30358,2
30359,2
30360,3
30361,2
30362,3
30363,1
30364,4
30365,2
30366,2
30367,3
30368,5
30369,4
30370,1
30371,4
30372,3
30373,2
30374,1
30375,2
30376,1
30377,3
30378,5
30379,3
30380,2
30381,4
19679,5
30382,1
30383,4
30384,5
30385,1
30386,1
30387,1
30388,2
30389,5
30390,2
30391,5
30392,1
30393,4
30394,1
30395,4
30396,5
30397,4
30398,2
30399,5
30400,1
30401,4
30402,2
5792,3
30403,4
30404,4
30405,5
30406,1
30407,5
30408,5
30409,1
53181,5
30410,3
30411,2
30412,2
30413,1
30414,2
30415,2
30416,3
30417,1
30418,2
30419,2
30420,1
30421,4
30422,3
30423,3
30425,2
30426,5
30427,4
30428,3
30429,4
30430,3
30431,4
30432,5
30433,5
30434,5
30435,3
30436,4
30437,1
30438,1
30439,4
30440,1
30441,3
30442,4
30443,2
30444,4
30445,4
30446,1
30447,3
30448,2
30449,5
30450,2
30451,2
30452,4
30453,4
30454,4
30456,5
30457,3
30458,2
30459,2
30460,5
30461,5
30462,3
30463,3
30464,2
30466,3
4980,3
30468,5
30469,3
30470,4
30471,4
30472,4
30473,5
30474,2
30475,1
30476,2
30477,2
5230,5
30478,4
30479,4
30480,1
30481,4
30482,3
30483,3
30484,4
30485,2
30486,3
30487,1
30488,4
30489,4
30490,1
30491,4
30492,1
30493,3
30494,4
30496,4
30497,2
30498,2
30499,4
30500,2
30501,5
30502,5
30503,3
30504,5
30506,4
30507,1
11982,2
30508,1
30509,5
30510,4
30511,1
30512,4
30513,4
30514,5
30515,4
30516,5
30517,4
30518,5
30519,4
30520,5
16383,5
30521,3
26046,4
30522,2
30523,1
30524,4
30525,1
30526,4
30527,4
30528,4
30529,1
4968,2
7506,1
30530,2
30531,1
30532,2
30533,2
7607,2
30534,3
30535,4
30536,3
30537,1
30538,1
30539,4
30540,5
30541,5
30542,2
30543,3
30544,3
5284,5
29466,1
30545,2
30546,2
30547,1
30548,5
30549,2
30550,5
30551,3
27438,4
30552,5
6311,5
30553,5
30554,1
30555,1
6727,3
30556,4
30557,1
30558,1
30559,4
30560,5
30561,2
30562,4
30564,2
30565,4
30566,5
30567,2
30568,4
30569,3
30570,3
25276,2
30572,5
30573,3
30574,2
30575,4
30576,1
30577,4
30578,4
25188,4
30579,5
30580,2
30581,4
30582,5
30583,5
30584,1
30585,2
30586,5
30587,4
30588,1
27914,4
30589,3
38230,5
30590,3
30591,2
30592,2
30593,1
30594,4
30595,4
30596,4
30597,5
30598,2
30599,2
6687,1
30600,1
30601,4
30602,5
30604,5
30605,5
30606,5
30607,1
30608,3
30609,1
30610,3
30611,5
30613,2
30614,2
7077,4
30615,1
30616,3
30617,3
30618,3
30619,4
30620,2
30621,3
30622,2
30623,5
30624,4
30625,2
30626,4
30627,2
30628,5
30629,4
30630,4
30631,3
30632,2
30633,3
30634,4
30635,3
27179,5
30636,1
30637,1
30638,3
30639,1
30640,3
7452,2
18373,3
30642,4
30643,4
30644,2
30645,4
30646,2
30648,5
30649,4
30650,1
30651,4
30652,5
30653,3
30654,1
30655,3
46471,2
30656,2
30657,5
30241,3
53984,1
30658,4
30659,1
30660,4
30661,3
30663,1
30664,1
30665,5
30666,4
30667,1
30668,4
30669,4
30670,2
30671,2
47704,4
30672,3
30673,1
30674,5
30675,2
26800,5
30676,3
30677,5
30678,3
30679,5
6748,1
30680,2
30681,2
30682,4
5174,1
30683,1
30684,3
30685,4
30686,5
7660,2
30688,5
5923,3
30689,4
30690,1
30691,3
5860,5
30692,2
30693,4
7839,5
30694,4
30695,2
30696,1
30697,3
30698,4
30699,3
30700,1
30701,4
30702,5
30703,1
30704,3
30705,4
30706,2
30707,3
30708,3
30709,3
30710,3
30711,3
30712,5
30713,2
30714,2
30715,5
30716,4
30717,1
30718,3
30719,3
30720,2
28710,4
30721,2
30722,3
30724,3
30725,3
30727,2
30729,2
30730,5
24734,2
30731,2
30732,3
30734,4
30735,2
30736,5
30737,5
30738,2
30739,1
30740,2
30741,4
30743,3
30744,1
30745,1
30746,5
30747,1
30748,3
30749,1
30750,3
30751,1
30752,4
30753,4
30754,2
30755,1
30756,2
30757,2
30758,5
30759,4
30760,2
30761,4
30762,2
30763,1
30764,1
30765,4
30766,3
30769,5
30770,5
30771,2
30773,5
30774,1
30775,4
30776,1
30777,3
30778,3
7228,1
30779,1
30780,5
30781,1
30782,1
27982,3
30783,1
30784,2
30785,3
30786,2
30787,1
30788,3
30789,3
30790,1
30791,5
30792,3
30793,5
30794,2
30795,3
30796,4
30797,1
30798,2
30799,5
30800,3
30801,1
7861,1
30802,4
30803,1
30804,4
30805,1
30806,5
30808,3
30809,3
17851,2
30810,3
30811,1
30812,4
7473,5
30813,5
5137,3
30814,2
30815,3
30816,5
30817,1
30818,1
30819,3
30820,5
30821,4
30822,3
30823,4
30824,5
30825,1
30826,3
30827,4
30828,1
30829,1
30830,4
30831,5
30832,1
30833,3
30834,1
30835,1
30836,2
30837,2
30838,4
30839,3
30840,4
30841,1
30842,3
30843,4
30844,1
30845,2
30846,3
30847,5
30848,5
30849,3
30850,1
30851,2
30852,1
30853,4
5399,3
30855,4
30856,1
30857,3
30858,2
30859,5
27447,1
30860,4
30861,1
30862,4
30863,4
30864,4
30865,5
4876,4
30866,5
47285,2
30867,1
30868,2
30869,3
30870,5
30871,4
30872,1
30873,3
30874,2
30875,3
30876,4
30877,4
30878,4
5126,4
30879,4
30880,2
30881,4
28175,4
30883,4
30884,5
17538,2
30885,3
30886,5
30887,1
30888,5
30889,3
30890,3
30891,3
30892,3
30893,2
5972,1
30894,5
30895,3
30896,3
30897,2
30898,3
30899,2
30900,4
30901,1
30902,2
6420,3
30903,1
30904,2
30905,3
30906,4
30907,4
30908,1
30909,1
30910,1
30912,2
30913,3
6122,3
30914,4
30222,1
30915,1
30916,5
30917,3
30918,2
7597,1
30919,3
30920,1
30922,2
30923,1
30924,2
30925,1
5219,5
30926,5
30927,1
30928,5
30929,4
30930,1
30931,1
30932,4
30933,3
30934,2
8033,1
30935,5
30936,1
30937,1
30938,3
17353,5
30939,1
30940,3
6323,1
30941,1
30942,1
30943,4
30944,4
30945,2
30946,3
30947,2
30949,4
30950,1
30951,4
30952,4
30953,3
30954,5
30955,2
30956,1
30957,3
30958,5
30959,5
30960,5
30961,5
30962,3
27688,2
30963,3
30964,5
30965,5
30967,5
30968,3
30969,4
30970,1
30971,5
30972,2
19449,5
30973,4
30974,4
25217,5
35397,1
30975,4
30976,2
30977,1
30978,5
30979,2
6072,3
30980,5
30981,3
30982,5
30983,5
30984,5
30985,4
30986,1
30987,5
30988,5
30989,3
30990,5
30991,5
30992,3
30993,5
30994,5
30995,5
30996,5
30997,1
30998,5
30999,5
31000,1
31001,1
31002,5
31004,2
31005,5
31006,2
31007,4
5394,5
31008,2
31009,5
31010,3
31011,5
31012,4
31013,5
31014,5
31015,2
5360,4
31016,1
24957,3
31017,2
31018,2
31019,1
31020,5
31021,3
31023,3
31024,3
31025,3
31026,3
31027,3
31028,1
31029,2
31030,3
31031,3
31032,2
31033,1
31034,4
31035,5
31036,5
31037,2
31038,2
31039,4
31040,2
31041,2
31042,5
31043,1
31044,5
31045,4
31046,5
31047,5
31048,3
31049,5
31050,1
31051,4
31052,1
31053,3
31054,2
31055,4
31056,5
31057,2
31058,5
31059,3
31060,1
4909,1
31061,2
6556,3
31062,1
31064,5
6339,3
31065,5
31066,3
31067,4
31068,4
31069,4
31070,3
31071,1
30742,2
31072,5
31073,3
31074,5
31075,4
31076,4
6100,2
31077,5
31078,1
31079,3
31081,1
31082,5
31083,5
31084,1
31085,3
31086,4
31087,5
31088,2
7197,2
31089,4
31090,4
31091,1
31092,1
51258,4
5561,2
27816,3
31093,1
31094,2
5886,1
31095,2
31096,1
31097,5
31098,2
31099,3
31100,1
31101,5
31102,1
31103,3
41944,2
31105,1
6682,4
31106,2
31107,5
31108,1
31109,3
31110,4
31111,5
31112,5
31113,5
31114,4
31115,2
31116,4
31117,4
31118,2
31119,2
8409,2
31120,5
31121,1
31122,1
31123,5
31124,4
31125,3
31126,3
31127,5
31128,5
31130,4
31131,3
31132,5
31133,3
31134,1
31135,4
31136,2
31137,1
31138,4
27841,4
31139,2
31140,5
31141,5
31142,4
56251,1
31143,5
31144,4
31146,2
31147,1
31148,1
31149,4
31150,5
31151,1
31152,2
31153,2
31154,1
31155,1
31156,5
31157,2
31158,3
31159,1
31160,1
31161,1
31162,5
31163,1
31164,3
31165,5
31166,3
31167,4
7408,2
31168,4
31169,1
31170,2
31171,4
31172,2
31173,2
31174,2
31175,3
31176,1
31177,5
31178,2
31179,4
6622,2
31180,2
31181,1
31182,5
31183,3
18053,4
31184,2
31185,5
31186,2
31187,1
31188,5
31189,4
31190,3
31191,3
31192,2
31193,2
31194,4
31195,3
31196,2
31197,5
31198,5
31199,1
31200,3
7733,1
31201,4
29072,3
31202,1
31203,4
31204,5
31205,1
31206,5
10814,3
53151,5
31207,3
31208,2
31209,2
31210,1
31211,3
31212,5
31213,4
31214,4
31215,2
31216,2
31217,3
31218,2
31219,3
31220,3
31221,5
31222,5
31223,5
31224,1
31226,2
31227,5
31228,2
31229,4
6113,3
31230,5
31231,1
31232,1
1694,5
31233,2
31234,1
31235,3
31237,3
31238,5
31239,3
31241,5
31242,5
31243,5
31244,3
31245,1
31246,5
31247,5
30339,2
31248,1
31249,2
31250,3
31251,5
31252,4
31253,4
31254,4
31255,2
21455,1
31256,2
31257,2
53513,3
31258,5
31259,3
31260,1
48992,5
31261,3
31262,1
31263,4
8576,2
31264,3
31265,1
31266,4
31267,4
31268,5
13227,5
16617,2
31269,3
31270,3
31271,2
31272,4
31273,3
31274,2
31275,3
19738,5
31276,4
31277,3
31278,4
31279,5
31280,5
31281,4
31282,2
31283,5
31284,3
31285,4
31286,4
31287,3
31288,2
31289,4
31290,1
31291,1
31292,1
31293,4
31294,4
31295,3
31296,2
31297,4
31298,3
31299,1
31300,4
31301,4
31302,5
31303,3
31304,3
31305,4
31306,3
31307,5
7339,4
31308,5
31309,3
31310,4
31311,3
31312,5
31313,3
31314,3
31315,4
31316,1
31317,3
31318,2
6300,5
31319,1
31320,5
13385,1
5102,3
31322,4
22454,3
31323,1
31324,2
31325,4
8458,5
31326,2
31327,3
31328,1
31329,5
31330,4
31331,2
31332,3
31333,1
31334,4
31335,1
31336,5
31337,1
31338,4
31339,5
31340,5
31341,4
31342,4
31343,4
31344,5
7508,3
31345,2
31346,5
31347,3
31348,1
31349,5
31350,1
31352,4
8195,1
31353,3
31354,4
31355,4
31356,4
31357,1
31358,2
31359,2
31360,1
31361,1
31362,3
31363,3
31364,3
31365,4
31366,5
31367,1
28172,1
31368,3
31369,5
31370,4
31371,4
31372,3
31373,4
31375,4
31376,4
31377,5
31378,3
6839,1
31380,5
5540,5
31381,2
31383,1
31384,4
31385,4
31386,4
7884,4
31387,3
28547,1
31388,3
31389,3
31390,2
31391,5
31392,4
31393,5
31394,1
31395,5
31396,1
31397,2
31398,2
31399,3
31400,1
31401,5
31402,4
31403,2
31404,3
31405,5
31406,4
31407,2
31408,4
31409,1
31410,1
31411,5
31412,4
31413,4
31414,5
31415,2
31416,1
31417,5
31418,3
31419,4
31420,5
31421,4
31422,1
31423,3
31424,4
31425,5
23483,4
31426,2
31427,4
31428,1
31429,3
31430,5
31431,4
31432,2
31433,2
31434,4
31435,4
31436,1
6139,2
31437,4
31438,4
31439,4
31440,4
31441,5
31442,1
31443,5
31444,5
7460,5
31445,5
31446,2
31447,4
31448,5
48310,2
31449,5
31450,3
17804,5
31451,1
31452,2
31453,2
31454,5
31455,2
31456,2
31458,1
31459,5
31460,5
31461,3
31462,3
31463,2
31464,3
31465,1
31466,1
8818,5
31467,4
31468,3
31469,4
31470,1
6523,3
31471,3
31472,3
31473,4
31474,3
31475,5
31476,3
31477,2
31478,2
31479,1
31480,1
31481,5
31482,1
31484,3
31485,4
31486,3
31487,5
31488,5
31489,5
31490,3
31491,1
31492,3
31493,2
31495,1
31496,2
5390,4
31497,4
31498,5
31499,3
31500,3
31501,1
31503,5
31504,4
31505,1
31506,2
31494,4
31507,3
31508,1
31509,4
5809,3
56453,2
31510,2
31511,2
31512,2
31513,2
31514,4
31515,2
31516,1
31517,2
31518,3
31519,2
31520,5
31521,3
31522,4
31523,2
31524,4
31525,3
31526,2
31527,1
31528,4
31529,3
6520,4
31530,1
31531,1
4863,1
31532,3
31533,1
31534,5
31535,2
31536,1
31537,1
31538,1
31539,3
31540,1
31541,1
31542,3
31543,5
31544,3
31545,1
31546,1
31547,5
31549,2
31550,1
31551,5
31553,3
31554,2
31555,3
31556,1
31557,3
31558,2
31559,5
31560,5
31561,2
31562,2
31563,1
31564,4
31565,2
31566,4
31567,2
31568,4
31569,1
31570,4
31571,3
31572,3
31573,2
31574,2
31575,4
31576,4
31577,1
28859,4
31580,4
31581,4
31582,2
31583,3
31584,5
31585,4
31586,5
31587,2
31588,3
31589,1
6909,4
31590,1
31591,2
31592,3
31593,3
31594,5
31595,5
31596,3
31597,2
54142,4
31599,1
31600,1
31601,4
31602,4
31603,2
31604,5
31605,5
31606,4
31607,2
8253,3
31608,5
31609,5
31610,1
31611,4
31612,2
31613,5
7478,4
31614,1
31615,1
31616,5
31617,5
31618,2
31619,5
31620,2
31621,4
31622,3
31623,4
31624,2
31625,5
31626,2
7768,2
31627,4
31628,1
31629,3
31630,2
31631,5
31633,1
31634,1
31636,4
31637,1
6214,1
31638,5
31639,1
31640,3
31641,1
31642,5
31643,5
31644,2
31645,3
31646,5
7673,4
31647,3
9109,4
31648,3
31649,4
31650,3
31651,1
31652,3
31653,5
31656,1
31657,4
31658,4
31659,3
31660,1
31661,4
31662,3
31663,1
7954,3
31664,4
31665,3
31666,2
31667,1
